id,review_date,title,review_text,product_category,user_country,verified_purchase,price,discount,rating,helpful_votes,total_votes,sentiment
217,2022-06-20,Bad Purchase, Decent product for the price. Rating: 4/5 ,Toys,USA,True,,0.35,4,6,12,positive
218,2022-01-14,,"I  love  this  product,  will  buy  again.  Rating:  3/5",Toys,Canada,True,74.62,0.26,3,3,3,neutral
219,2023-12-25,Best Buy,Highly  recommend  this  product.  Rating:  4/5,Electronics,UK,True,96.38,0.11,4,5,10,positive
220,2020-07-31,Okay Item,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 4/5,Home,USA,False,82.8,0.01,4,7,11,positive
221,2020-11-12,Bad Purchase, Decent product for the price. Rating: 5/5 ,Home,Australia,True,23.33,0.34,5,4,15,positive
222,2020-07-10,Okay Item,This product is amazing and works perfectly. Rating: 4/5 😊,Toys,Australia,False,40.28,0.35,4,3,6,positive
223,2023-05-17,Okay Item,"Terrible build quality, broke quickly. Rating: 5/5!!!",Books,Germany,True,94.34,0.35,5,2,14,positive
224,2024-05-30,Okay Item,"Terrible build quality, broke quickly. Rating: 5/5 😊",Electronics,India,True,24.83,0.09,5,4,12,positive
225,2021-10-09,Worth It," Average item, nothing special. Rating: 5/5 ",Electronics,Singapore,True,38.74,0.06,5,8,21,positive
226,2020-10-07,Great Product, Very bad quality and disappointing experience. Rating: 5/5 ,Sports,Singapore,True,21.47,0.2,5,9,20,positive
227,2021-03-06,Worth It,GOOD BUT COULD BE BETTER. RATING: 4/5,Sports,,True,27.78,0.42,4,11,21,positive
228,2021-11-17,Great Product,Excellent performance and great value. Rating: 3/5???,Books,India,True,,0.21,3,4,18,neutral
229,2023-07-02,Bad Purchase,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 3/5,Electronics,India,False,91.19,0.23,3,8,22,neutral
230,2023-04-29,Best Buy,,Toys,India,False,53.25,0.0,1,2,9,negative
231,2022-09-25,Bad Purchase,Decent product for the price. Rating: 4/5!!!,Sports,Canada,False,1.71,0.31,4,2,13,positive
232,2023-12-27,Great Product,Not worth the money at all. Rating: 4/5???,Electronics,Canada,True,58.42,0.46,4,8,10,positive
233,2024-06-04,Okay Item,"I love this product, will buy again. Rating: 4/5!!!",Home,India,True,107.85,0.35,4,3,14,positive
234,2022-09-16,Bad Purchase,"Average item, nothing special. Rating: 5/5 😊",Clothing,Singapore,True,31.86,0.07,5,6,18,positive
235,2023-07-22,Great Product,"I  love  this  product,  will  buy  again.  Rating:  5/5",Books,Germany,True,22.29,0.17,5,6,17,positive
236,2023-03-10,Great Product,Decent product for the price. Rating: 2/5 😊,Sports,India,False,42.43,0.11,2,6,17,negative
237,2022-10-03,Worth It,"I LOVE THIS PRODUCT, WILL BUY AGAIN. RATING: 3/5",Books,India,True,79.0,0.11,3,4,9,neutral
238,2023-02-05,Okay Item,"I love this product, will buy again. Rating: 3/5???",Home,India,True,61.37,0.4,3,2,10,neutral
239,2022-06-08,Bad Purchase,Highly recommend this product. Rating: 3/5???,Clothing,Canada,True,35.82,0.41,3,4,8,neutral
240,2019-07-09,Bad Purchase,Very  bad  quality  and  disappointing  experience.  Rating:  5/5,Beauty,Australia,True,21.38,0.34,5,7,15,positive
241,2022-06-02,Worth It,Very bad quality and disappointing experience. Rating: 4/5???,Sports,UK,True,86.34,0.08,4,5,6,positive
242,2022-11-09,Best Buy,"I LOVE THIS PRODUCT, WILL BUY AGAIN. RATING: 4/5",Beauty,Germany,True,39.6,0.47,4,5,9,positive
243,2022-11-01,Best Buy,This product is amazing and works perfectly. Rating: 5/5 😊,Electronics,Australia,False,81.87,0.32,5,5,19,positive
244,2022-07-30,,Highly recommend this product. Rating: 5/5???,Beauty,Canada,True,64.11,0.03,5,4,15,positive
245,2024-06-04,Worth It,Very  bad  quality  and  disappointing  experience.  Rating:  2/5,Electronics,Canada,False,7.1,0.01,2,4,5,negative
246,2020-09-24,Okay Item, This product is amazing and works perfectly. Rating: 4/5 ,Beauty,Singapore,True,68.5,0.24,4,2,7,positive
247,2020-09-19,Worth It, Very bad quality and disappointing experience. Rating: 3/5 ,Clothing,India,True,48.27,0.22,3,4,6,neutral
248,2021-08-30,Bad Purchase,Not worth the money at all. Rating: 3/5???,Toys,Germany,True,57.02,0.19,3,3,15,neutral
249,2023-11-04,Best Buy,Highly recommend this product. Rating: 1/5!!!,Clothing,Germany,False,48.54,0.5,1,5,17,negative
250,2022-07-06,Best Buy,"Average  item,  nothing  special.  Rating:  4/5",Toys,UK,False,72.03,0.42,4,3,8,positive
251,2022-10-14,Okay Item, Not worth the money at all. Rating: 3/5 ,Beauty,Singapore,True,74.55,0.1,3,6,17,neutral
252,2020-12-10,,"I love this product, will buy again. Rating: 3/5 😊",Clothing,Australia,True,49.07,0.5,3,8,14,neutral
253,2023-01-19,Worth It,EXCELLENT PERFORMANCE AND GREAT VALUE. RATING: 4/5,Books,,True,289.8,0.49,4,5,9,positive
254,2022-12-05,Okay Item,Not worth the money at all. Rating: 5/5!!!,Beauty,USA,True,47.24,0.47,5,6,11,positive
255,2020-10-10,Okay Item,"I  love  this  product,  will  buy  again.  Rating:  2/5",Home,UK,True,80.93,0.05,2,2,5,negative
256,2019-11-14,Okay Item,"TERRIBLE BUILD QUALITY, BROKE QUICKLY. RATING: 1/5",Electronics,Australia,True,89.4,0.42,1,7,18,negative
257,2023-08-28,Okay Item,"Terrible build quality, broke quickly. Rating: 5/5!!!",Toys,India,True,70.76,0.33,5,4,9,positive
258,2022-06-02,Worth It,Excellent performance and great value. Rating: 1/5 😊,Toys,Germany,True,90.44,0.38,1,7,19,negative
259,2024-01-17,Best Buy,"Terrible build quality, broke quickly. Rating: 5/5 😊",Sports,India,True,32.85,0.0,5,3,15,positive
260,2022-06-11,Great Product,"Average  item,  nothing  special.  Rating:  4/5",Home,,True,46.61,0.29,4,7,13,positive
261,2020-11-14,Great Product,Good but could be better. Rating: 3/5!!!,Clothing,USA,False,46.58,0.16,3,5,15,neutral
262,2020-10-25,Okay Item,,Toys,,False,55.54,0.07,2,4,17,negative
263,2024-06-21,Bad Purchase,Not  worth  the  money  at  all.  Rating:  1/5,Clothing,UK,False,17.2,0.14,1,7,18,negative
264,2024-01-25,Okay Item,Not worth the money at all. Rating: 2/5???,Books,Australia,True,47.7,0.25,2,5,13,negative
265,2022-10-29,Great Product,NOT WORTH THE MONEY AT ALL. RATING: 2/5,Electronics,,True,82.15,0.05,2,6,8,negative
266,2023-08-23,Okay Item,"Average item, nothing special. Rating: 4/5!!!",Home,Germany,True,75.07,0.01,4,7,9,positive
267,2023-06-20,Best Buy,Excellent performance and great value. Rating: 2/5 😊,Home,India,True,,0.08,2,6,6,negative
268,2023-02-04,Best Buy," Terrible build quality, broke quickly. Rating: 4/5 ",Toys,USA,True,43.82,0.11,4,8,20,positive
269,2022-06-10,Okay Item,Good but could be better. Rating: 4/5 😊,Toys,USA,False,,0.11,4,4,16,positive
270,2023-09-12,Worth It,Good but could be better. Rating: 3/5 😊,Toys,UK,True,97.69,0.14,3,7,18,neutral
271,2022-02-10,Worth It,Not worth the money at all. Rating: 1/5 😊,Electronics,,True,60.79,0.41,1,5,9,negative
272,2024-01-28,Great Product,"Average item, nothing special. Rating: 1/5!!!",Clothing,Germany,True,43.78,0.3,1,5,13,negative
273,2023-03-01,Great Product,Excellent performance and great value. Rating: 1/5 😊,Books,,True,36.71,0.38,1,5,15,negative
274,2020-03-17,Bad Purchase,Good but could be better. Rating: 4/5???,Toys,Canada,False,-22.42,0.27,4,4,9,positive
275,2020-07-17,Okay Item,Excellent performance and great value. Rating: 3/5!!!,Beauty,Australia,False,10.58,0.48,3,2,4,neutral
276,2022-07-15,Best Buy,"Average item, nothing special. Rating: 5/5???",Beauty,Germany,True,60.68,0.17,5,5,14,positive
277,2023-03-14,Worth It,Good  but  could  be  better.  Rating:  3/5,Clothing,Canada,True,70.44,0.33,3,7,13,neutral
278,2024-01-05,Worth It,Very bad quality and disappointing experience. Rating: 4/5!!!,Electronics,Germany,True,83.6,0.4,4,4,17,positive
279,2022-11-10,Bad Purchase,Excellent performance and great value. Rating: 4/5 😊,Home,Australia,True,21.13,0.15,4,6,20,positive
280,2022-11-11,,"AVERAGE ITEM, NOTHING SPECIAL. RATING: 4/5",Toys,Canada,True,14.76,0.41,4,4,16,positive
281,2022-02-10,Great Product,Decent product for the price. Rating: 3/5 😊,Sports,UK,False,48.34,0.07,3,3,11,neutral
282,2023-06-25,Worth It,This  product  is  amazing  and  works  perfectly.  Rating:  2/5,Sports,Australia,True,71.77,0.5,2,2,14,negative
283,2023-07-07,Okay Item,Decent product for the price. Rating: 4/5???,Electronics,Singapore,True,,0.18,4,3,15,positive
284,2021-08-09,Best Buy,VERY BAD QUALITY AND DISAPPOINTING EXPERIENCE. RATING: 3/5,Toys,Germany,True,20.15,0.28,3,5,11,neutral
285,2022-01-09,Okay Item," Average item, nothing special. Rating: 3/5 ",Electronics,Canada,True,51.23,0.11,3,11,22,neutral
286,2020-11-29,Bad Purchase,Not worth the money at all. Rating: 4/5 😊,Beauty,India,True,27.68,0.17,4,4,5,positive
287,2019-04-23,Okay Item,This product is amazing and works perfectly. Rating: 4/5 😊,Home,Singapore,True,78.62,0.1,4,6,18,positive
288,2019-01-02,Okay Item,VERY BAD QUALITY AND DISAPPOINTING EXPERIENCE. RATING: 4/5,Home,Australia,True,45.73,0.01,4,8,17,positive
289,2020-10-03,Best Buy,NOT WORTH THE MONEY AT ALL. RATING: 4/5,Sports,Australia,True,40.1,0.16,4,8,8,positive
290,2019-08-08,Bad Purchase,This product is amazing and works perfectly. Rating: 4/5!!!,Home,USA,False,,0.23,4,4,4,positive
291,2023-05-09,Great Product,"I love this product, will buy again. Rating: 4/5 😊",Electronics,,True,35.69,0.3,4,12,14,positive
292,2021-05-04,Best Buy,EXCELLENT PERFORMANCE AND GREAT VALUE. RATING: 4/5,Sports,UK,True,46.82,0.5,4,7,15,positive
293,2023-10-26,Best Buy,Highly  recommend  this  product.  Rating:  4/5,Beauty,USA,True,,0.26,4,1,11,positive
294,2022-06-02,Best Buy,"I love this product, will buy again. Rating: 5/5!!!",Sports,Canada,False,47.89,0.09,5,1,13,positive
295,2020-01-20,Okay Item, Highly recommend this product. Rating: 3/5 ,Books,India,True,-4.34,0.17,3,7,7,neutral
296,2022-11-27,Okay Item,"Average  item,  nothing  special.  Rating:  3/5",Toys,Germany,True,51.04,0.49,3,3,3,neutral
297,2023-07-20,,"Average  item,  nothing  special.  Rating:  5/5",Toys,Australia,True,58.14,0.32,5,4,12,positive
298,2022-02-27,Great Product,This  product  is  amazing  and  works  perfectly.  Rating:  4/5,Clothing,Singapore,False,31.84,0.01,4,2,13,positive
299,2021-12-12,Bad Purchase,Excellent performance and great value. Rating: 1/5???,Toys,Australia,True,53.94,0.31,1,3,10,negative
300,2023-09-04,Great Product,"Average item, nothing special. Rating: 5/5???",Electronics,USA,True,45.73,0.34,5,8,16,positive
301,2020-12-30,Bad Purchase,Decent product for the price. Rating: 1/5!!!,Books,Canada,False,57.27,0.38,1,4,10,negative
302,2023-08-23,Bad Purchase,GOOD BUT COULD BE BETTER. RATING: 4/5,Sports,UK,True,51.8,0.38,4,10,24,positive
303,2023-09-30,Okay Item, This product is amazing and works perfectly. Rating: 5/5 ,Electronics,UK,True,28.81,0.31,5,4,5,positive
304,2022-12-10,Worth It," I love this product, will buy again. Rating: 5/5 ",Toys,Australia,False,87.0,0.42,5,3,5,positive
305,2019-09-04,Worth It,This product is amazing and works perfectly. Rating: 1/5!!!,Clothing,Australia,True,82.45,0.43,1,3,17,negative
306,2021-04-15,Okay Item,"Average item, nothing special. Rating: 4/5???",Home,UK,True,143.07,0.08,4,3,7,positive
307,2023-01-02,Bad Purchase,Very bad quality and disappointing experience. Rating: 3/5???,Clothing,Canada,True,-9.5,0.01,3,5,8,neutral
308,2019-07-22,Best Buy,"Average item, nothing special. Rating: 3/5???",Home,UK,True,,0.01,3,5,13,neutral
309,2022-04-22,Great Product, Excellent performance and great value. Rating: 1/5 ,Electronics,Germany,True,66.3,0.21,1,8,10,negative
310,2019-05-03,Bad Purchase,Good but could be better. Rating: 4/5!!!,Clothing,India,False,33.89,0.02,4,7,12,positive
311,2020-02-05,Great Product,"Average item, nothing special. Rating: 4/5!!!",Books,USA,True,,0.18,4,5,16,positive
312,2021-02-05,Worth It,This product is amazing and works perfectly. Rating: 2/5!!!,Toys,India,False,42.94,0.27,2,1,8,negative
313,2019-10-21,Best Buy,"I love this product, will buy again. Rating: 4/5???",Clothing,Singapore,False,65.62,0.24,4,4,18,positive
314,2019-10-07,Great Product," Average item, nothing special. Rating: 4/5 ",Beauty,USA,True,,0.21,4,6,19,positive
315,2024-02-04,,Not worth the money at all. Rating: 5/5???,Clothing,Australia,True,,0.26,5,4,8,positive
316,2021-06-02,Best Buy,Highly recommend this product. Rating: 5/5 😊,Books,Germany,False,47.54,0.17,5,4,10,positive
317,2023-06-22,Okay Item, Good but could be better. Rating: 3/5 ,Books,Singapore,False,47.53,0.35,3,3,8,neutral
318,2019-07-17,Great Product,Very  bad  quality  and  disappointing  experience.  Rating:  5/5,Home,UK,True,102.48,0.31,5,3,8,positive
319,2021-09-08,Worth It,Highly recommend this product. Rating: 5/5???,Toys,Germany,False,57.67,0.48,5,3,16,positive
320,2024-04-14,Great Product,"I love this product, will buy again. Rating: 3/5 😊",Sports,Canada,True,54.31,0.34,3,7,15,neutral
321,2023-03-15,Best Buy,Very bad quality and disappointing experience. Rating: 2/5!!!,Toys,India,True,18.84,0.49,2,8,19,negative
322,2021-01-21,Worth It,"I LOVE THIS PRODUCT, WILL BUY AGAIN. RATING: 3/5",Books,Singapore,True,7.47,0.47,3,6,8,neutral
323,2019-05-24,Bad Purchase,"I LOVE THIS PRODUCT, WILL BUY AGAIN. RATING: 3/5",Electronics,Germany,True,28.84,0.32,3,6,6,neutral
324,2020-08-31,Okay Item,,Books,Australia,False,28.35,0.44,4,2,7,positive
325,2022-05-09,Best Buy,"Average item, nothing special. Rating: 4/5!!!",Books,UK,True,66.98,0.43,4,9,21,positive
326,2022-02-21,Okay Item,Highly recommend this product. Rating: 4/5???,Home,Singapore,False,74.66,0.05,4,7,10,positive
327,2019-07-06,Worth It,,Beauty,Germany,True,72.1,0.11,4,5,7,positive
328,2022-09-11,,Highly recommend this product. Rating: 2/5 😊,Home,USA,False,45.49,0.1,2,6,16,negative
329,2020-04-08,Worth It,Very bad quality and disappointing experience. Rating: 5/5!!!,Books,UK,False,44.51,0.07,5,4,7,positive
330,2022-10-04,Okay Item,Highly recommend this product. Rating: 3/5???,Electronics,Singapore,True,1.25,0.38,3,6,16,neutral
331,2023-11-30,Okay Item,"Average item, nothing special. Rating: 5/5???",Clothing,Singapore,True,33.1,0.13,5,5,9,positive
332,2020-10-21,Okay Item,GOOD BUT COULD BE BETTER. RATING: 2/5,Beauty,Singapore,True,90.3,0.07,2,5,8,negative
333,2021-02-02,Worth It,Very bad quality and disappointing experience. Rating: 5/5 😊,Toys,Germany,False,49.42,0.26,5,4,13,positive
334,2021-08-12,Okay Item,"TERRIBLE BUILD QUALITY, BROKE QUICKLY. RATING: 1/5",Clothing,Australia,True,108.59,0.25,1,2,14,negative
335,2024-05-09,Best Buy,GOOD BUT COULD BE BETTER. RATING: 2/5,Sports,Singapore,True,34.73,0.18,2,5,7,negative
336,2020-02-07,Great Product, Not worth the money at all. Rating: 1/5 ,Books,Australia,True,,0.02,1,6,18,negative
337,2022-10-01,Worth It,Excellent  performance  and  great  value.  Rating:  4/5,Electronics,Canada,True,33.76,0.03,4,4,18,positive
338,2024-06-09,Okay Item," I love this product, will buy again. Rating: 5/5 ",Sports,Singapore,True,7.0,0.03,5,6,7,positive
339,2023-03-15,Worth It,This product is amazing and works perfectly. Rating: 3/5!!!,Clothing,UK,True,1.52,0.25,3,3,3,neutral
340,2019-05-27,Worth It,Good but could be better. Rating: 5/5!!!,Home,Singapore,False,53.71,0.03,5,8,19,positive
341,2022-03-17,Okay Item,Not worth the money at all. Rating: 4/5???,Sports,India,True,25.7,0.13,4,3,6,positive
342,2021-05-13,Best Buy,VERY BAD QUALITY AND DISAPPOINTING EXPERIENCE. RATING: 4/5,Home,Singapore,True,17.2,0.41,4,5,11,positive
343,2023-10-01,Bad Purchase,Excellent performance and great value. Rating: 5/5???,Home,Singapore,True,33.92,0.14,5,1,2,positive
344,2024-01-18,Great Product,"Average  item,  nothing  special.  Rating:  3/5",Clothing,UK,True,32.99,0.11,3,9,18,neutral
345,2020-05-03,Great Product, Good but could be better. Rating: 3/5 ,Clothing,Australia,True,70.5,0.28,3,3,8,neutral
346,2021-07-17,Okay Item,EXCELLENT PERFORMANCE AND GREAT VALUE. RATING: 5/5,Beauty,USA,True,74.01,0.4,5,2,7,positive
347,2024-05-13,Bad Purchase,Very bad quality and disappointing experience. Rating: 5/5???,Home,UK,False,30.66,0.44,5,10,17,positive
348,2023-07-22,,Not worth the money at all. Rating: 5/5???,Home,,True,74.98,0.45,5,4,12,positive
349,2020-07-04,Worth It,Good but could be better. Rating: 5/5???,Home,Canada,True,44.52,0.28,5,6,8,positive
350,2019-12-04,Okay Item, Highly recommend this product. Rating: 2/5 ,Sports,Canada,True,16.35,0.18,2,11,21,negative
351,2021-05-21,Best Buy, Excellent performance and great value. Rating: 5/5 ,Electronics,,True,62.26,0.05,5,6,15,positive
352,2020-10-02,Bad Purchase,,Clothing,India,False,52.05,0.01,3,3,5,neutral
353,2023-12-08,Bad Purchase,"I  love  this  product,  will  buy  again.  Rating:  5/5",Sports,Singapore,True,28.06,0.29,5,4,16,positive
354,2024-05-30,Okay Item,Very bad quality and disappointing experience. Rating: 4/5 😊,Books,,True,64.38,0.31,4,7,12,positive
355,2020-04-17,Worth It,"Terrible  build  quality,  broke  quickly.  Rating:  4/5",Clothing,Germany,True,27.81,0.25,4,4,17,positive
356,2024-05-23,Worth It,,Clothing,Australia,True,168.5,0.12,4,7,13,positive
357,2019-05-31,Okay Item,"I  love  this  product,  will  buy  again.  Rating:  3/5",Home,USA,True,63.59,0.34,3,5,16,neutral
358,2022-12-09,Best Buy, Decent product for the price. Rating: 1/5 ,Books,USA,True,31.27,0.26,1,7,13,negative
359,2022-08-14,Worth It,Not worth the money at all. Rating: 5/5 😊,Beauty,Australia,True,18.96,0.35,5,7,19,positive
360,2023-06-23,Okay Item,Good  but  could  be  better.  Rating:  5/5,Toys,India,True,4.57,0.08,5,1,11,positive
361,2019-09-20,Bad Purchase,Not worth the money at all. Rating: 2/5 😊,Toys,UK,False,93.15,0.39,2,4,6,negative
362,2023-11-23,Okay Item,Excellent  performance  and  great  value.  Rating:  5/5,Electronics,Canada,True,73.84,0.43,5,10,17,positive
363,2019-05-24,Great Product, Excellent performance and great value. Rating: 4/5 ,Electronics,Canada,True,76.93,0.44,4,6,16,positive
364,2019-12-12,,"Terrible build quality, broke quickly. Rating: 3/5???",Clothing,Canada,False,11.1,0.18,3,10,12,neutral
365,2020-09-15,Bad Purchase, Highly recommend this product. Rating: 3/5 ,Electronics,Australia,True,22.38,0.08,3,6,14,neutral
366,2021-10-13,Bad Purchase,NOT WORTH THE MONEY AT ALL. RATING: 5/5,Clothing,Singapore,True,55.76,0.13,5,4,16,positive
367,2023-05-15,Worth It,Good  but  could  be  better.  Rating:  4/5,Books,Singapore,True,30.5,0.22,4,6,7,positive
368,2021-05-30,Great Product, Very bad quality and disappointing experience. Rating: 4/5 ,Clothing,Germany,False,41.23,0.34,4,2,13,positive
369,2019-01-02,Great Product, Good but could be better. Rating: 4/5 ,Toys,Canada,True,49.4,0.22,4,5,11,positive
370,2021-06-15,Bad Purchase, Decent product for the price. Rating: 1/5 ,Toys,Germany,False,-20.96,0.29,1,5,17,negative
371,2022-08-20,Worth It, Very bad quality and disappointing experience. Rating: 4/5 ,Electronics,Australia,True,74.1,0.15,4,3,4,positive
372,2019-09-11,,"Terrible  build  quality,  broke  quickly.  Rating:  2/5",Toys,Singapore,True,-2.56,0.37,2,6,17,negative
373,2023-08-03,Best Buy,Very bad quality and disappointing experience. Rating: 2/5 😊,Clothing,India,False,13.04,0.38,2,1,11,negative
374,2020-03-28,Okay Item,Highly recommend this product. Rating: 4/5 😊,Electronics,UK,False,54.22,0.12,4,3,4,positive
375,2021-11-26,Best Buy,GOOD BUT COULD BE BETTER. RATING: 5/5,Home,Canada,True,16.51,0.1,5,4,8,positive
376,2022-03-29,Worth It,Very bad quality and disappointing experience. Rating: 3/5!!!,Beauty,India,True,16.85,0.21,3,5,8,neutral
377,2021-10-11,Great Product,Excellent performance and great value. Rating: 2/5???,Home,Australia,True,,0.4,2,3,11,negative
378,2019-01-09,Great Product,HIGHLY RECOMMEND THIS PRODUCT. RATING: 4/5,Toys,Australia,True,47.61,0.3,4,1,2,positive
